scenario,quantity,region,technology,item,year,value
9,TotalAnnualCapacity,ATX,WINDPOT,,2036,313.09
9,TotalAnnualCapacity,ATX,WINDPOT,,2037,316.66
9,TotalAnnualCapacity,ATX,WINDPOT,,2038,322.44
9,TotalAnnualCapacity,ATX,WINDPOT,,2039,328.61
9,TotalAnnualCapacity,ATX,WINDPOT,,2040,327.32
9,TotalAnnualCapacity,ATX,WINDPOT,,2041,326.03
9,TotalAnnualCapacity,ATX,WINDPOT,,2042,324.74
9,TotalAnnualCapacity,ATX,WINDPOT,,2043,323.45
9,TotalAnnualCapacity,ATX,WINDPOT,,2044,322.16
9,TotalAnnualCapacity,ATX,WINDPOT,,2045,320.87
9,TotalAnnualCapacity,ATX,WINDPOT,,2046,307.92
9,TotalAnnualCapacity,ATX,WINDPOT,,2047,302.57
9,TotalAnnualCapacity,ATX,WINDPOT,,2048,302.57
9,TotalAnnualCapacity,ATX,WINDPOT,,2049,293.56
9,TotalAnnualCapacity,ATX,WINDPOT,,2050,288.32
9,TotalAnnualCapacity,ATX,HYDROPOT,,2015,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2016,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2017,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2018,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2019,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2020,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2021,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2022,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2023,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2024,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2025,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2026,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2027,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2028,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2029,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2030,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2031,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2032,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2033,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2034,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2035,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2036,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2037,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2038,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2039,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2040,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2041,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2042,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2043,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2044,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2045,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2046,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2047,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2048,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2049,0.6
9,TotalAnnualCapacity,ATX,HYDROPOT,,2050,0.6
9,TotalAnnualCapacity,ATX,ICE_PET,,2015,906.0
9,TotalAnnualCapacity,ATX,ICE_PET,,2016,815.4
9,TotalAnnualCapacity,ATX,ICE_PET,,2017,724.8
9,TotalAnnualCapacity,ATX,ICE_PET,,2018,635.56
9,TotalAnnualCapacity,ATX,ICE_PET,,2019,621.71
9,TotalAnnualCapacity,ATX,ICE_PET,,2020,604.55
9,TotalAnnualCapacity,ATX,ICE_PET,,2021,583.95
9,TotalAnnualCapacity,ATX,ICE_PET,,2022,559.85
9,TotalAnnualCapacity,ATX,ICE_PET,,2023,532.19
9,TotalAnnualCapacity,ATX,ICE_PET,,2024,500.88
9,TotalAnnualCapacity,ATX,ICE_PET,,2025,475.69
9,TotalAnnualCapacity,ATX,ICE_PET,,2026,475.69
9,TotalAnnualCapacity,ATX,ICE_PET,,2027,475.69
9,TotalAnnualCapacity,ATX,ICE_PET,,2028,474.33
9,TotalAnnualCapacity,ATX,ICE_PET,,2029,397.57
9,TotalAnnualCapacity,ATX,ICE_PET,,2030,324.14
9,TotalAnnualCapacity,ATX,ICE_PET,,2031,264.99
9,TotalAnnualCapacity,ATX,ICE_PET,,2032,225.13
9,TotalAnnualCapacity,ATX,ICE_PET,,2033,182.13
9,TotalAnnualCapacity,ATX,ICE_PET,,2034,134.92
9,TotalAnnualCapacity,ATX,ICE_PET,,2035,72.21
9,TotalAnnualCapacity,ATX,ICE_PET,,2036,72.21
9,TotalAnnualCapacity,ATX,ICE_PET,,2037,72.21
9,TotalAnnualCapacity,ATX,ICE_PET,,2038,72.21
9,TotalAnnualCapacity,ATX,ICE_PET,,2039,72.21
9,TotalAnnualCapacity,ATX,ICE_PET,,2040,72.21
9,TotalAnnualCapacity,ATX,ICE_PET,,2041,61.36
9,TotalAnnualCapacity,ATX,ICE_PET,,2042,34.72
9,TotalAnnualCapacity,ATX,ICE_PET,,2043,14.77
9,TotalAnnualCapacity,ATX,ICE_PET,,2044,2.71
9,TotalAnnualCapacity,ATX,ICE_PET,,2045,0.0
9,TotalAnnualCapacity,ATX,ICE_PET,,2046,0.0
9,TotalAnnualCapacity,ATX,ICE_PET,,2047,0.0
9,TotalAnnualCapacity,ATX,ICE_PET,,2048,0.0
9,TotalAnnualCapacity,ATX,ICE_PET,,2049,0.0
9,TotalAnnualCapacity,ATX,ICE_PET,,2050,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2015,68.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2016,61.2
9,TotalAnnualCapacity,ATX,ICE_DSL,,2017,54.4
9,TotalAnnualCapacity,ATX,ICE_DSL,,2018,47.6
9,TotalAnnualCapacity,ATX,ICE_DSL,,2019,40.8
9,TotalAnnualCapacity,ATX,ICE_DSL,,2020,34.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2021,27.2
9,TotalAnnualCapacity,ATX,ICE_DSL,,2022,20.4
9,TotalAnnualCapacity,ATX,ICE_DSL,,2023,13.6
9,TotalAnnualCapacity,ATX,ICE_DSL,,2024,6.8
9,TotalAnnualCapacity,ATX,ICE_DSL,,2025,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2026,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2027,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2028,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2029,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2030,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2031,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2032,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2033,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2034,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2035,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2036,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2037,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2038,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2039,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2040,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2041,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2042,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2043,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2044,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2045,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2046,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2047,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2048,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2049,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL,,2050,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2015,0.5
9,TotalAnnualCapacity,ATX,PHEV,,2016,0.45
9,TotalAnnualCapacity,ATX,PHEV,,2017,0.4
9,TotalAnnualCapacity,ATX,PHEV,,2018,0.35
9,TotalAnnualCapacity,ATX,PHEV,,2019,0.3
9,TotalAnnualCapacity,ATX,PHEV,,2020,0.25
9,TotalAnnualCapacity,ATX,PHEV,,2021,0.2
9,TotalAnnualCapacity,ATX,PHEV,,2022,0.15
9,TotalAnnualCapacity,ATX,PHEV,,2023,0.1
9,TotalAnnualCapacity,ATX,PHEV,,2024,0.05
9,TotalAnnualCapacity,ATX,PHEV,,2025,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2026,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2027,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2028,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2029,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2030,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2031,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2032,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2033,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2034,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2035,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2036,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2037,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2038,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2039,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2040,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2041,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2042,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2043,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2044,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2045,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2046,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2047,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2048,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2049,0.0
9,TotalAnnualCapacity,ATX,PHEV,,2050,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2015,9.0
9,TotalAnnualCapacity,ATX,HYBRID,,2016,8.1
9,TotalAnnualCapacity,ATX,HYBRID,,2017,7.2
9,TotalAnnualCapacity,ATX,HYBRID,,2018,9.1
9,TotalAnnualCapacity,ATX,HYBRID,,2019,11.47
9,TotalAnnualCapacity,ATX,HYBRID,,2020,14.44
9,TotalAnnualCapacity,ATX,HYBRID,,2021,18.15
9,TotalAnnualCapacity,ATX,HYBRID,,2022,22.79
9,TotalAnnualCapacity,ATX,HYBRID,,2023,28.59
9,TotalAnnualCapacity,ATX,HYBRID,,2024,35.84
9,TotalAnnualCapacity,ATX,HYBRID,,2025,34.94
9,TotalAnnualCapacity,ATX,HYBRID,,2026,34.94
9,TotalAnnualCapacity,ATX,HYBRID,,2027,34.94
9,TotalAnnualCapacity,ATX,HYBRID,,2028,32.14
9,TotalAnnualCapacity,ATX,HYBRID,,2029,28.86
9,TotalAnnualCapacity,ATX,HYBRID,,2030,25.0
9,TotalAnnualCapacity,ATX,HYBRID,,2031,20.38
9,TotalAnnualCapacity,ATX,HYBRID,,2032,14.85
9,TotalAnnualCapacity,ATX,HYBRID,,2033,8.15
9,TotalAnnualCapacity,ATX,HYBRID,,2034,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2035,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2036,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2037,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2038,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2039,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2040,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2041,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2042,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2043,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2044,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2045,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2046,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2047,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2048,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2049,0.0
9,TotalAnnualCapacity,ATX,HYBRID,,2050,0.0
9,TotalAnnualCapacity,ATX,H2V,,2015,0.0
9,TotalAnnualCapacity,ATX,H2V,,2016,0.0
9,TotalAnnualCapacity,ATX,H2V,,2017,0.0
9,TotalAnnualCapacity,ATX,H2V,,2018,0.0
9,TotalAnnualCapacity,ATX,H2V,,2019,0.0
9,TotalAnnualCapacity,ATX,H2V,,2020,0.0
9,TotalAnnualCapacity,ATX,H2V,,2021,0.0
9,TotalAnnualCapacity,ATX,H2V,,2022,0.0
9,TotalAnnualCapacity,ATX,H2V,,2023,0.0
9,TotalAnnualCapacity,ATX,H2V,,2024,0.0
9,TotalAnnualCapacity,ATX,H2V,,2025,0.0
9,TotalAnnualCapacity,ATX,H2V,,2026,0.0
9,TotalAnnualCapacity,ATX,H2V,,2027,0.0
9,TotalAnnualCapacity,ATX,H2V,,2028,0.0
9,TotalAnnualCapacity,ATX,H2V,,2029,0.0
9,TotalAnnualCapacity,ATX,H2V,,2030,0.0
9,TotalAnnualCapacity,ATX,H2V,,2031,0.0
9,TotalAnnualCapacity,ATX,H2V,,2032,0.0
9,TotalAnnualCapacity,ATX,H2V,,2033,0.0
9,TotalAnnualCapacity,ATX,H2V,,2034,0.0
9,TotalAnnualCapacity,ATX,H2V,,2035,0.0
9,TotalAnnualCapacity,ATX,H2V,,2036,0.0
9,TotalAnnualCapacity,ATX,H2V,,2037,0.0
9,TotalAnnualCapacity,ATX,H2V,,2038,0.0
9,TotalAnnualCapacity,ATX,H2V,,2039,0.0
9,TotalAnnualCapacity,ATX,H2V,,2040,0.0
9,TotalAnnualCapacity,ATX,H2V,,2041,0.0
9,TotalAnnualCapacity,ATX,H2V,,2042,0.0
9,TotalAnnualCapacity,ATX,H2V,,2043,0.0
9,TotalAnnualCapacity,ATX,H2V,,2044,0.0
9,TotalAnnualCapacity,ATX,H2V,,2045,0.0
9,TotalAnnualCapacity,ATX,H2V,,2046,0.0
9,TotalAnnualCapacity,ATX,H2V,,2047,0.0
9,TotalAnnualCapacity,ATX,H2V,,2048,0.0
9,TotalAnnualCapacity,ATX,H2V,,2049,0.0
9,TotalAnnualCapacity,ATX,H2V,,2050,0.0
9,TotalAnnualCapacity,ATX,EV,,2015,0.5
9,TotalAnnualCapacity,ATX,EV,,2016,1.57
9,TotalAnnualCapacity,ATX,EV,,2017,2.92
9,TotalAnnualCapacity,ATX,EV,,2018,4.6
9,TotalAnnualCapacity,ATX,EV,,2019,6.7
9,TotalAnnualCapacity,ATX,EV,,2020,9.32
9,TotalAnnualCapacity,ATX,EV,,2021,12.6
9,TotalAnnualCapacity,ATX,EV,,2022,16.7
9,TotalAnnualCapacity,ATX,EV,,2023,21.83
9,TotalAnnualCapacity,ATX,EV,,2024,28.24
9,TotalAnnualCapacity,ATX,EV,,2025,36.25
9,TotalAnnualCapacity,ATX,EV,,2026,45.18
9,TotalAnnualCapacity,ATX,EV,,2027,56.09
9,TotalAnnualCapacity,ATX,EV,,2028,69.38
9,TotalAnnualCapacity,ATX,EV,,2029,85.57
9,TotalAnnualCapacity,ATX,EV,,2030,105.29
9,TotalAnnualCapacity,ATX,EV,,2031,129.28
9,TotalAnnualCapacity,ATX,EV,,2032,158.45
9,TotalAnnualCapacity,ATX,EV,,2033,193.89
9,TotalAnnualCapacity,ATX,EV,,2034,236.9
9,TotalAnnualCapacity,ATX,EV,,2035,289.07
9,TotalAnnualCapacity,ATX,EV,,2036,280.21
9,TotalAnnualCapacity,ATX,EV,,2037,272.87
9,TotalAnnualCapacity,ATX,EV,,2038,266.91
9,TotalAnnualCapacity,ATX,EV,,2039,262.15
9,TotalAnnualCapacity,ATX,EV,,2040,258.46
9,TotalAnnualCapacity,ATX,EV,,2041,266.55
9,TotalAnnualCapacity,ATX,EV,,2042,291.24
9,TotalAnnualCapacity,ATX,EV,,2043,309.92
9,TotalAnnualCapacity,ATX,EV,,2044,321.31
9,TotalAnnualCapacity,ATX,EV,,2045,323.85
9,TotalAnnualCapacity,ATX,EV,,2046,324.11
9,TotalAnnualCapacity,ATX,EV,,2047,324.75
9,TotalAnnualCapacity,ATX,EV,,2048,325.69
9,TotalAnnualCapacity,ATX,EV,,2049,326.9
9,TotalAnnualCapacity,ATX,EV,,2050,328.34
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2015,180.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2016,144.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2017,108.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2018,72.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2019,36.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2020,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2021,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2022,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2023,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2024,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2025,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2026,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2027,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2028,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2029,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2030,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2031,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2032,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2033,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2034,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2035,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2036,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2037,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2038,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2039,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2040,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2041,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2042,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2043,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2044,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2045,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2046,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2047,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2048,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2049,0.0
9,TotalAnnualCapacity,ATX,ICE_PET_F,,2050,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2015,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2016,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2017,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2018,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2019,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2020,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2021,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2022,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2023,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2024,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2025,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2026,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2027,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2028,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2029,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2030,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2031,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2032,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2033,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2034,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2035,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2036,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2037,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2038,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2039,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2040,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2041,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2042,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2043,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2044,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2045,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2046,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2047,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2048,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2049,0.0
9,TotalAnnualCapacity,ATX,ICE_DSL_F,,2050,0.37
9,TotalAnnualCapacity,ATX,PHEV_F,,2015,8.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2016,6.4
9,TotalAnnualCapacity,ATX,PHEV_F,,2017,4.8
9,TotalAnnualCapacity,ATX,PHEV_F,,2018,3.2
9,TotalAnnualCapacity,ATX,PHEV_F,,2019,1.6
9,TotalAnnualCapacity,ATX,PHEV_F,,2020,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2021,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2022,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2023,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2024,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2025,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2026,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2027,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2028,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2029,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2030,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2031,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2032,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2033,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2034,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2035,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2036,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2037,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2038,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2039,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2040,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2041,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2042,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2043,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2044,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2045,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2046,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2047,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2048,0.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2049,1.0
9,TotalAnnualCapacity,ATX,PHEV_F,,2050,2.5
9,TotalAnnualCapacity,ATX,HYBRID_F,,2015,10.0
9,TotalAnnualCapacity,ATX,HYBRID_F,,2016,8.0
9,TotalAnnualCapacity,ATX,HYBRID_F,,2017,7.95
9,TotalAnnualCapacity,ATX,HYBRID_F,,2018,10.92
9,TotalAnnualCapacity,ATX,HYBRID_F,,2019,15.39
9,TotalAnnualCapacity,ATX,HYBRID_F,,2020,22.08
9,TotalAnnualCapacity,ATX,HYBRID_F,,2021,25.68
9,TotalAnnualCapacity,ATX,HYBRID_F,,2022,29.24
9,TotalAnnualCapacity,ATX,HYBRID_F,,2023,31.89
9,TotalAnnualCapacity,ATX,HYBRID_F,,2024,33.8
9,TotalAnnualCapacity,ATX,HYBRID_F,,2025,35.26
9,TotalAnnualCapacity,ATX,HYBRID_F,,2026,35.95
9,TotalAnnualCapacity,ATX,HYBRID_F,,2027,35.36
9,TotalAnnualCapacity,ATX,HYBRID_F,,2028,31.83
9,TotalAnnualCapacity,ATX,HYBRID_F,,2029,26.29
9,TotalAnnualCapacity,ATX,HYBRID_F,,2030,17.05
9,TotalAnnualCapacity,ATX,HYBRID_F,,2031,12.76
9,TotalAnnualCapacity,ATX,HYBRID_F,,2032,8.75
9,TotalAnnualCapacity,ATX,HYBRID_F,,2033,4.87
9,TotalAnnualCapacity,ATX,HYBRID_F,,2034,2.03
9,TotalAnnualCapacity,ATX,HYBRID_F,,2035,1.12
9,TotalAnnualCapacity,ATX,HYBRID_F,,2036,2.5
9,TotalAnnualCapacity,ATX,HYBRID_F,,2037,2.08
9,TotalAnnualCapacity,ATX,HYBRID_F,,2038,1.88
9,TotalAnnualCapacity,ATX,HYBRID_F,,2039,2.29
9,TotalAnnualCapacity,ATX,HYBRID_F,,2040,3.74
9,TotalAnnualCapacity,ATX,HYBRID_F,,2041,2.37
9,TotalAnnualCapacity,ATX,HYBRID_F,,2042,2.88
9,TotalAnnualCapacity,ATX,HYBRID_F,,2043,2.88
9,TotalAnnualCapacity,ATX,HYBRID_F,,2044,2.47
9,TotalAnnualCapacity,ATX,HYBRID_F,,2045,1.01
9,TotalAnnualCapacity,ATX,HYBRID_F,,2046,2.52
9,TotalAnnualCapacity,ATX,HYBRID_F,,2047,2.55
9,TotalAnnualCapacity,ATX,HYBRID_F,,2048,4.82
9,TotalAnnualCapacity,ATX,HYBRID_F,,2049,8.23
9,TotalAnnualCapacity,ATX,HYBRID_F,,2050,13.35
9,TotalAnnualCapacity,ATX,H2V_F,,2015,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2016,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2017,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2018,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2019,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2020,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2021,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2022,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2023,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2024,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2025,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2026,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2027,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2028,0.0
9,TotalAnnualCapacity,ATX,H2V_F,,2029,0.0
